,id
5901,ENSP386531
5902,ENSP247992
5903,ENSP380333
5904,ENSP262545
5905,ENSP447241
5906,ENSP256509
5907,ENSP340820
5908,ENSP181383
5909,ENSP368759
5910,ENSP373274
5911,ENSP295628
5912,ENSP277575
5913,ENSP340274
5914,ENSP222726
5915,ENSP307134
5916,ENSP436557
5917,ENSP313079
5918,ENSP369681
5919,ENSP386764
5920,ENSP263390
5921,ENSP417464
5922,ENSP364035
5923,ENSP459962
5924,ENSP379183
5925,ENSP323847
5926,ENSP316845
5927,ENSP331748
5928,ENSP291744
5929,ENSP245907
5930,ENSP285381
5931,ENSP386398
5932,ENSP378710
5933,ENSP376436
5934,ENSP261769
5935,ENSP343619
5936,ENSP287394
5937,ENSP376952
5938,ENSP360421
5939,ENSP359837
5940,ENSP346437
5941,ENSP353344
5942,ENSP302665
5943,ENSP367059
5944,ENSP413035
5945,ENSP349595
5946,ENSP319739
5947,ENSP405950
5948,ENSP263370
5949,ENSP263246
5950,ENSP359000
5951,ENSP356807
5952,ENSP419425
5953,ENSP366306
5954,ENSP355895
5955,ENSP360515
5956,ENSP363822
5957,ENSP451300
5958,ENSP222573
5959,ENSP300182
5960,ENSP326267
5961,ENSP306253
5962,ENSP364731
5963,ENSP296046
5964,ENSP319918
5965,ENSP279022
5966,ENSP430676
5967,ENSP385968
5968,ENSP345055
5969,ENSP263239
5970,ENSP248437
5971,ENSP260383
5972,ENSP262776
5973,ENSP331342
5974,ENSP287078
5975,ENSP164227
5976,ENSP305161
5977,ENSP428968
5978,ENSP408005
5979,ENSP265605
5980,ENSP298281
5981,ENSP339245
5982,ENSP427108
5983,ENSP255189
5984,ENSP297785
5985,ENSP310668
5986,ENSP350676
5987,ENSP481842
5988,ENSP483903
5989,ENSP236147
5990,ENSP254719
5991,ENSP481021
5992,ENSP358918
5993,ENSP380256
5994,ENSP371101
5995,ENSP254108
5996,ENSP300069
5997,ENSP347345
5998,ENSP160382
5999,ENSP354775
6000,ENSP355613
6001,ENSP344208
6002,ENSP482604
6003,ENSP251642
6004,ENSP245817
6005,ENSP363019
6006,ENSP385451
6007,ENSP307705
6008,ENSP448220
6009,ENSP321999
6010,ENSP478533
6011,ENSP249014
6012,ENSP310670
6013,ENSP365201
6014,ENSP452479
6015,ENSP358698
6016,ENSP348982
6017,ENSP302938
6018,ENSP256646
6019,ENSP367942
6020,ENSP312652
6021,ENSP454804
6022,ENSP358807
6023,ENSP222598
6024,ENSP318177
6025,ENSP221494
6026,ENSP386894
6027,ENSP352513
6028,ENSP430242
6029,ENSP221566
6030,ENSP370395
6031,ENSP325527
6032,ENSP220772
6033,ENSP312185
6034,ENSP247153
6035,ENSP251413
6036,ENSP444957
6037,ENSP311399
6038,ENSP370150
6039,ENSP367086
6040,ENSP326759
6041,ENSP230859
6042,ENSP366525
6043,ENSP302913
6044,ENSP357131
6045,ENSP255499
6046,ENSP355658
6047,ENSP307833
6048,ENSP280020
6049,ENSP416508
6050,ENSP295736
6051,ENSP364263
6052,ENSP354571
6053,ENSP392395
6054,ENSP331465
6055,ENSP413632
6056,ENSP347602
6057,ENSP477639
6058,ENSP351052
6059,ENSP307260
6060,ENSP384849
6061,ENSP485172
6062,ENSP7699
6063,ENSP385689
6064,ENSP376303
6065,ENSP348455
6066,ENSP263094
6067,ENSP406581
6068,ENSP385000
6069,ENSP256496
6070,ENSP224356
6071,ENSP221730
6072,ENSP381785
6073,ENSP385080
6074,ENSP362481
6075,ENSP290949
6076,ENSP303777
6077,ENSP377699
6078,ENSP218006
6079,ENSP393241
6080,ENSP282841
6081,ENSP285667
6082,ENSP284719
6083,ENSP239367
6084,ENSP253193
6085,ENSP232974
6086,ENSP260356
6087,ENSP379191
6088,ENSP322421
6089,ENSP351190
6090,ENSP326491
6091,ENSP363400
6092,ENSP357342
6093,ENSP226105
6094,ENSP378289
6095,ENSP362268
6096,ENSP318867
6097,ENSP296327
6098,ENSP480571
6099,ENSP422354
6100,ENSP368273
6101,ENSP483637
6102,ENSP358064
6103,ENSP297071
6104,ENSP444215
6105,ENSP243253
6106,ENSP408411
6107,ENSP477059
6108,ENSP273666
6109,ENSP263980
6110,ENSP361642
6111,ENSP353044
6112,ENSP341083
6113,ENSP376753
6114,ENSP225525
6115,ENSP428182
6116,ENSP405812
6117,ENSP281830
6118,ENSP252999
6119,ENSP434412
6120,ENSP350090
6121,ENSP381577
6122,ENSP295025
6123,ENSP345393
6124,ENSP362744
6125,ENSP425497
6126,ENSP262374
6127,ENSP390204
6128,ENSP298552
6129,ENSP404100
6130,ENSP477141
6131,ENSP363545
6132,ENSP421142
6133,ENSP308695
6134,ENSP363412
6135,ENSP340954
6136,ENSP376534
6137,ENSP373340
6138,ENSP322568
6139,ENSP379372
6140,ENSP256404
6141,ENSP357535
6142,ENSP403536
6143,ENSP478877
6144,ENSP311579
6145,ENSP325618
6146,ENSP377914
6147,ENSP361725
6148,ENSP340434
6149,ENSP396749
6150,ENSP417955
6151,ENSP383737
6152,ENSP355217
6153,ENSP456480
6154,ENSP324651
6155,ENSP324920
6156,ENSP295101
6157,ENSP262965
6158,ENSP331544
6159,ENSP320566
6160,ENSP377428
6161,ENSP358464
6162,ENSP333920
6163,ENSP282466
6164,ENSP482345
6165,ENSP384103
6166,ENSP435637
6167,ENSP377372
6168,ENSP199280
6169,ENSP343952
6170,ENSP306678
6171,ENSP477352
6172,ENSP315136
6173,ENSP225474
6174,ENSP391592
6175,ENSP364631
6176,ENSP358460
6177,ENSP331704
6178,ENSP409171
6179,ENSP211413
6180,ENSP398688
6181,ENSP230990
6182,ENSP357152
6183,ENSP416996
6184,ENSP261937
6185,ENSP295731
6186,ENSP466070
6187,ENSP479240
6188,ENSP485032
6189,ENSP326718
6190,ENSP359864
6191,ENSP241453
6192,ENSP397863
6193,ENSP440594
6194,ENSP342197
6195,ENSP362330
6196,ENSP413152
6197,ENSP351740
6198,ENSP394316
6199,ENSP239440
6200,ENSP341905
6201,ENSP421557
6202,ENSP387673
6203,ENSP306561
6204,ENSP386520
6205,ENSP369314
6206,ENSP331727
6207,ENSP430846
6208,ENSP385927
6209,ENSP292114
6210,ENSP465231
6211,ENSP267853
6212,ENSP301788
6213,ENSP428480
6214,ENSP315949
6215,ENSP234392
6216,ENSP315064
6217,ENSP407726
6218,ENSP398106
6219,ENSP355929
6220,ENSP405620
6221,ENSP368135
6222,ENSP483965
6223,ENSP272395
6224,ENSP364235
6225,ENSP264033
6226,ENSP293897
6227,ENSP370842
6228,ENSP311538
6229,ENSP364054
6230,ENSP55682
6231,ENSP433109
6232,ENSP295777
6233,ENSP355110
6234,ENSP253925
6235,ENSP381098
6236,ENSP323795
6237,ENSP389903
6238,ENSP367705
6239,ENSP261267
6240,ENSP384515
6241,ENSP322898
6242,ENSP366144
6243,ENSP221561
6244,ENSP255136
6245,ENSP313199
6246,ENSP358374
6247,ENSP377298
6248,ENSP367890
6249,ENSP376443
6250,ENSP378868
6251,ENSP484638
6252,ENSP479794
6253,ENSP479904
6254,ENSP471735
6255,ENSP346389
6256,ENSP264596
6257,ENSP328228
6258,ENSP356096
6259,ENSP484121
6260,ENSP385205
6261,ENSP360423
6262,ENSP315557
6263,ENSP364567
6264,ENSP389870
6265,ENSP400341
6266,ENSP262375
6267,ENSP296597
6268,ENSP356256
6269,ENSP338217
6270,ENSP453969
6271,ENSP273158
6272,ENSP380087
6273,ENSP321804
6274,ENSP228850
6275,ENSP265372
6276,ENSP303315
6277,ENSP357175
6278,ENSP441197
6279,ENSP355736
6280,ENSP333982
6281,ENSP375921
6282,ENSP417335
6283,ENSP343676
6284,ENSP346550
6285,ENSP440331
6286,ENSP378792
6287,ENSP260197
6288,ENSP245816
6289,ENSP417656
6290,ENSP444935
6291,ENSP356705
6292,ENSP287097
6293,ENSP340243
6294,ENSP363574
6295,ENSP245206
6296,ENSP352248
6297,ENSP394085
6298,ENSP264012
6299,ENSP467271
6300,ENSP337335
6301,ENSP400908
6302,ENSP264893
6303,ENSP355210
6304,ENSP419471
6305,ENSP279101
6306,ENSP342538
6307,ENSP216036
6308,ENSP369816
6309,ENSP362778
6310,ENSP343581
6311,ENSP484095
6312,ENSP401010
6313,ENSP274457
6314,ENSP377060
6315,ENSP484710
6316,ENSP290846
6317,ENSP311977
6318,ENSP262320
6319,ENSP316377
6320,ENSP366513
6321,ENSP64571
6322,ENSP466379
6323,ENSP370128
6324,ENSP362469
6325,ENSP274024
6326,ENSP361895
6327,ENSP362201
6328,ENSP325589
6329,ENSP358265
6330,ENSP367137
6331,ENSP480626
6332,ENSP442400
6333,ENSP354826
6334,ENSP380479
6335,ENSP386200
6336,ENSP359212
6337,ENSP438273
6338,ENSP339826
6339,ENSP231449
6340,ENSP9041
6341,ENSP298292
6342,ENSP370808
6343,ENSP364859
6344,ENSP479139
6345,ENSP359393
6346,ENSP371193
6347,ENSP411909
6348,ENSP470185
6349,ENSP370546
6350,ENSP358896
6351,ENSP379506
6352,ENSP479169
6353,ENSP362617
6354,ENSP460964
6355,ENSP355206
6356,ENSP430706
6357,ENSP333667
6358,ENSP322706
6359,ENSP354958
6360,ENSP338523
6361,ENSP385958
6362,ENSP312066
6363,ENSP362444
6364,ENSP408979
6365,ENSP355480
6366,ENSP307461
6367,ENSP331698
6368,ENSP362308
6369,ENSP305603
6370,ENSP236877
6371,ENSP256261
6372,ENSP352282
6373,ENSP270139
6374,ENSP377862
6375,ENSP362649
6376,ENSP254079
6377,ENSP400312
6378,ENSP231509
6379,ENSP368880
6380,ENSP354201
6381,ENSP388275
6382,ENSP345752
6383,ENSP338019
6384,ENSP404079
6385,ENSP419740
6386,ENSP310117
6387,ENSP355589
6388,ENSP478639
6389,ENSP362314
6390,ENSP321679
6391,ENSP314615
6392,ENSP318264
6393,ENSP321987
6394,ENSP259526
6395,ENSP311127
6396,ENSP329312
6397,ENSP415774
6398,ENSP441823
6399,ENSP379168
6400,ENSP380999
6401,ENSP271332
6402,ENSP239316
6403,ENSP363068
6404,ENSP417573
6405,ENSP259392
6406,ENSP320650
6407,ENSP357067
6408,ENSP307822
6409,ENSP350036
6410,ENSP377655
6411,ENSP363668
6412,ENSP299855
6413,ENSP258428
6414,ENSP303508
6415,ENSP205890
6416,ENSP258654
6417,ENSP368767
6418,ENSP350512
6419,ENSP253693
6420,ENSP375844
6421,ENSP321455
6422,ENSP406577
6423,ENSP484687
6424,ENSP267973
6425,ENSP341364
6426,ENSP300131
6427,ENSP301280
6428,ENSP259457
6429,ENSP296358
6430,ENSP382323
6431,ENSP362372
6432,ENSP383059
6433,ENSP159111
6434,ENSP345837
6435,ENSP437402
6436,ENSP419005
6437,ENSP341346
6438,ENSP391583
6439,ENSP378957
6440,ENSP344563
6441,ENSP442424
6442,ENSP327890
6443,ENSP371505
6444,ENSP406229
6445,ENSP339390
6446,ENSP380517
6447,ENSP400459
6448,ENSP367299
6449,ENSP415822
6450,ENSP376139
6451,ENSP440984
6452,ENSP404860
6453,ENSP368976
6454,ENSP362018
6455,ENSP363513
6456,ENSP223357
6457,ENSP361010
6458,ENSP265351
6459,ENSP366915
6460,ENSP291582
6461,ENSP202967
6462,ENSP368612
6463,ENSP371051
6464,ENSP434435
6465,ENSP381876
6466,ENSP338673
6467,ENSP291560
6468,ENSP313922
6469,ENSP345659
6470,ENSP281437
6471,ENSP330606
6472,ENSP356381
6473,ENSP392718
6474,ENSP330475
6475,ENSP361112
6476,ENSP367301
6477,ENSP252597
6478,ENSP357726
6479,ENSP306461
6480,ENSP303070
6481,ENSP260453
6482,ENSP340776
6483,ENSP375881
6484,ENSP345230
6485,ENSP268668
6486,ENSP423673
6487,ENSP251241
6488,ENSP263354
6489,ENSP353132
6490,ENSP350491
6491,ENSP428056
6492,ENSP307607
6493,ENSP267814
6494,ENSP261667
6495,ENSP438144
6496,ENSP476672
6497,ENSP371253
6498,ENSP427123
6499,ENSP440374
6500,ENSP365462
6501,ENSP350012
6502,ENSP293379
6503,ENSP390600
6504,ENSP284770
6505,ENSP355870
6506,ENSP382791
6507,ENSP420194
6508,ENSP342560
6509,ENSP331933
6510,ENSP447651
6511,ENSP344393
6512,ENSP381231
6513,ENSP331849
6514,ENSP379339
6515,ENSP306080
6516,ENSP261313
6517,ENSP253381
6518,ENSP428572
6519,ENSP405338
6520,ENSP312134
6521,ENSP264072
6522,ENSP226730
6523,ENSP390020
6524,ENSP478289
6525,ENSP355249
6526,ENSP349205
6527,ENSP374455
6528,ENSP283290
6529,ENSP347719
6530,ENSP264414
6531,ENSP422969
6532,ENSP399888
6533,ENSP256362
6534,ENSP344929
6535,ENSP359215
6536,ENSP263334
6537,ENSP281171
6538,ENSP473631
6539,ENSP400500
6540,ENSP244174
6541,ENSP369578
6542,ENSP349541
6543,ENSP346879
6544,ENSP469958
6545,ENSP455265
6546,ENSP259351
6547,ENSP399259
6548,ENSP259396
6549,ENSP263598
6550,ENSP407422
6551,ENSP389176
6552,ENSP304440
6553,ENSP332256
6554,ENSP264637
6555,ENSP217086
6556,ENSP244227
6557,ENSP221992
6558,ENSP375429
6559,ENSP370003
6560,ENSP379721
6561,ENSP362105
6562,ENSP376178
6563,ENSP357402
6564,ENSP318690
6565,ENSP345771
6566,ENSP344741
6567,ENSP384160
6568,ENSP360025
6569,ENSP216639
6570,ENSP449999
6571,ENSP216121
6572,ENSP253188
6573,ENSP471683
6574,ENSP253063
6575,ENSP204566
6576,ENSP263063
6577,ENSP458130
6578,ENSP399547
6579,ENSP332296
6580,ENSP406885
6581,ENSP468424
6582,ENSP368566
6583,ENSP292427
6584,ENSP414517
6585,ENSP275162
6586,ENSP265459
6587,ENSP276571
6588,ENSP387822
6589,ENSP434359
6590,ENSP343957
6591,ENSP365048
6592,ENSP376544
6593,ENSP337688
6594,ENSP210444
6595,ENSP234111
6596,ENSP256759
6597,ENSP296145
6598,ENSP339824
6599,ENSP323978
6600,ENSP479921
6601,ENSP367835
6602,ENSP377508
6603,ENSP204604
6604,ENSP401907
6605,ENSP299084
6606,ENSP402584
6607,ENSP200691
6608,ENSP429344
6609,ENSP305533
6610,ENSP483552
6611,ENSP326627
6612,ENSP482571
6613,ENSP311224
6614,ENSP410294
6615,ENSP325785
6616,ENSP300896
6617,ENSP320949
6618,ENSP300055
6619,ENSP370343
6620,ENSP343925
6621,ENSP340427
6622,ENSP432481
6623,ENSP363001
6624,ENSP319501
6625,ENSP271324
6626,ENSP323071
6627,ENSP333019
6628,ENSP480476
6629,ENSP357915
6630,ENSP367815
6631,ENSP309012
6632,ENSP373669
6633,ENSP321546
6634,ENSP379658
6635,ENSP332790
6636,ENSP380692
6637,ENSP363667
6638,ENSP328524
6639,ENSP333262
6640,ENSP261461
6641,ENSP483469
6642,ENSP262494
6643,ENSP426255
6644,ENSP310205
6645,ENSP352706
6646,ENSP329647
6647,ENSP375479
6648,ENSP334866
6649,ENSP278550
6650,ENSP362570
6651,ENSP352162
6652,ENSP302216
6653,ENSP230658
6654,ENSP351141
6655,ENSP467466
6656,ENSP220496
6657,ENSP338413
6658,ENSP328848
6659,ENSP263278
6660,ENSP267859
6661,ENSP229758
6662,ENSP356959
6663,ENSP312663
6664,ENSP376269
6665,ENSP380878
6666,ENSP268989
6667,ENSP284240
6668,ENSP348912
6669,ENSP377724
6670,ENSP436047
6671,ENSP345445
6672,ENSP433126
6673,ENSP259400
6674,ENSP170447
6675,ENSP297439
6676,ENSP473047
6677,ENSP266041
6678,ENSP264982
6679,ENSP429084
6680,ENSP429744
6681,ENSP445043
6682,ENSP261405
6683,ENSP342148
6684,ENSP342518
6685,ENSP258499
6686,ENSP392043
6687,ENSP308897
6688,ENSP401831
6689,ENSP379531
6690,ENSP257189
6691,ENSP369419
6692,ENSP453399
6693,ENSP308895
6694,ENSP340465
6695,ENSP378570
6696,ENSP259089
6697,ENSP420608
6698,ENSP409555
6699,ENSP360696
6700,ENSP264828
6701,ENSP375857
6702,ENSP351391
6703,ENSP162044
6704,ENSP296582
6705,ENSP266458
6706,ENSP353608
6707,ENSP297261
6708,ENSP269195
6709,ENSP299106
6710,ENSP361634
6711,ENSP321221
6712,ENSP389715
6713,ENSP307305
6714,ENSP289805
6715,ENSP282549
6716,ENSP297142
6717,ENSP358482
6718,ENSP370345
6719,ENSP380353
6720,ENSP381793
6721,ENSP289753
6722,ENSP423309
6723,ENSP359098
6724,ENSP346001
6725,ENSP426632
6726,ENSP246069
6727,ENSP264255
6728,ENSP335651
6729,ENSP380174
6730,ENSP403067
6731,ENSP341785
6732,ENSP373518
6733,ENSP387760
6734,ENSP359976
6735,ENSP399805
6736,ENSP433560
6737,ENSP356579
6738,ENSP324422
6739,ENSP378888
6740,ENSP354294
6741,ENSP380544
6742,ENSP371886
6743,ENSP361355
6744,ENSP356587
6745,ENSP244007
6746,ENSP359675
6747,ENSP345672
6748,ENSP462521
6749,ENSP447537
6750,ENSP318128
6751,ENSP369810
6752,ENSP260953
6753,ENSP312222
6754,ENSP382972
6755,ENSP311899
6756,ENSP331313
6757,ENSP367406
6758,ENSP229402
6759,ENSP369257
6760,ENSP266395
6761,ENSP376946
6762,ENSP263160
6763,ENSP270238
6764,ENSP295987
6765,ENSP367756
6766,ENSP298472
6767,ENSP324573
6768,ENSP199389
6769,ENSP483328
6770,ENSP478310
6771,ENSP348639
6772,ENSP462729
6773,ENSP366434
6774,ENSP251849
6775,ENSP231790
6776,ENSP326570
6777,ENSP364298
6778,ENSP225972
6779,ENSP211314
6780,ENSP355518
6781,ENSP384610
6782,ENSP344504
6783,ENSP315743
6784,ENSP478589
6785,ENSP216144
6786,ENSP360165
6787,ENSP384869
6788,ENSP388942
6789,ENSP445868
6790,ENSP210313
6791,ENSP428518
6792,ENSP421491
6793,ENSP240488
6794,ENSP348510
6795,ENSP339495
6796,ENSP387100
6797,ENSP361866
6798,ENSP360671
6799,ENSP375863
6800,ENSP362566
6801,ENSP448083
6802,ENSP431840
6803,ENSP351206
6804,ENSP315013
6805,ENSP477980
6806,ENSP346768
6807,ENSP222214
6808,ENSP374205
6809,ENSP364512
6810,ENSP216540
6811,ENSP267842
6812,ENSP343674
6813,ENSP232003
6814,ENSP264613
6815,ENSP465099
6816,ENSP403441
6817,ENSP262144
6818,ENSP263056
6819,ENSP320488
6820,ENSP256079
6821,ENSP330075
6822,ENSP485589
6823,ENSP314508
6824,ENSP416050
6825,ENSP337354
6826,ENSP265038
6827,ENSP370125
6828,ENSP463051
6829,ENSP394888
6830,ENSP454919
6831,ENSP406145
6832,ENSP407112
6833,ENSP365477
6834,ENSP226444
6835,ENSP432816
6836,ENSP352401
6837,ENSP282670
6838,ENSP312778
6839,ENSP325929
6840,ENSP283351
6841,ENSP262225
6842,ENSP350954
6843,ENSP363092
6844,ENSP264424
6845,ENSP307130
6846,ENSP362287
6847,ENSP261866
6848,ENSP364860
6849,ENSP269216
6850,ENSP268053
6851,ENSP300151
6852,ENSP265395
6853,ENSP307567
6854,ENSP402608
6855,ENSP359488
6856,ENSP259053
6857,ENSP252011
6858,ENSP287139
6859,ENSP363763
6860,ENSP417659
6861,ENSP420294
6862,ENSP330433
6863,ENSP422581
6864,ENSP312811
6865,ENSP434241
6866,ENSP239451
6867,ENSP232501
6868,ENSP346037
6869,ENSP357125
6870,ENSP355500
6871,ENSP433378
6872,ENSP347195
6873,ENSP444201
6874,ENSP363929
6875,ENSP322273
6876,ENSP451560
6877,ENSP354901
6878,ENSP313869
6879,ENSP263088
6880,ENSP339795
6881,ENSP363676
6882,ENSP413436
6883,ENSP395007
6884,ENSP380530
6885,ENSP409964
6886,ENSP360891
6887,ENSP354566
6888,ENSP351327
6889,ENSP238714
6890,ENSP265896
6891,ENSP242375
6892,ENSP201586
6893,ENSP269703
6894,ENSP334128
6895,ENSP218867
6896,ENSP352208
6897,ENSP386921
6898,ENSP383901
6899,ENSP330031
6900,ENSP266079
6901,ENSP372281
6902,ENSP347823
6903,ENSP348234
6904,ENSP370748
6905,ENSP346155
6906,ENSP353458
6907,ENSP360883
6908,ENSP257860
6909,ENSP309539
6910,ENSP369960
6911,ENSP396935
6912,ENSP263733
6913,ENSP344468
6914,ENSP222374
6915,ENSP349588
6916,ENSP248121
6917,ENSP358071
6918,ENSP359398
6919,ENSP348168
6920,ENSP322142
6921,ENSP337477
6922,ENSP479101
6923,ENSP384211
6924,ENSP370224
6925,ENSP367950
6926,ENSP310435
6927,ENSP393832
6928,ENSP389168
6929,ENSP228841
6930,ENSP358794
6931,ENSP290953
6932,ENSP388825
6933,ENSP222271
6934,ENSP310263
6935,ENSP471896
6936,ENSP303153
6937,ENSP328835
6938,ENSP321835
6939,ENSP313581
6940,ENSP296435
6941,ENSP470259
6942,ENSP353259
6943,ENSP479089
6944,ENSP223136
6945,ENSP321735
6946,ENSP357733
6947,ENSP289877
6948,ENSP245121
6949,ENSP302120
6950,ENSP364145
6951,ENSP271688
6952,ENSP328182
6953,ENSP430733
6954,ENSP370443
6955,ENSP337473
6956,ENSP362532
6957,ENSP383274
6958,ENSP446271
6959,ENSP384763
6960,ENSP461007
6961,ENSP302393
6962,ENSP259469
6963,ENSP362550
6964,ENSP261191
6965,ENSP306822
6966,ENSP3084
6967,ENSP370115
6968,ENSP423463
6969,ENSP399475
6970,ENSP253008
6971,ENSP308926
6972,ENSP311648
6973,ENSP347152
6974,ENSP267569
6975,ENSP366549
6976,ENSP215886
6977,ENSP323328
6978,ENSP329507
6979,ENSP377015
6980,ENSP479910
6981,ENSP302851
6982,ENSP379065
6983,ENSP319992
6984,ENSP273359
6985,ENSP252593
6986,ENSP354543
6987,ENSP258400
6988,ENSP365884
6989,ENSP383023
6990,ENSP326550
6991,ENSP265465
6992,ENSP448323
6993,ENSP483283
6994,ENSP262752
6995,ENSP359799
6996,ENSP280295
6997,ENSP319118
6998,ENSP295108
6999,ENSP370408
7000,ENSP470560
7001,ENSP337255
7002,ENSP284262
7003,ENSP367459
7004,ENSP431984
7005,ENSP261211
7006,ENSP373715
7007,ENSP283109
7008,ENSP417518
7009,ENSP373627
7010,ENSP356319
7011,ENSP303908
7012,ENSP481056
7013,ENSP306261
7014,ENSP221972
7015,ENSP348751
7016,ENSP386773
7017,ENSP247003
7018,ENSP438042
7019,ENSP438689
7020,ENSP315693
7021,ENSP379241
7022,ENSP382071
7023,ENSP302621
7024,ENSP384906
7025,ENSP259211
7026,ENSP350224
7027,ENSP264710
7028,ENSP478320
7029,ENSP482306
7030,ENSP378854
7031,ENSP357880
7032,ENSP352738
7033,ENSP244020
7034,ENSP368710
7035,ENSP359768
7036,ENSP339764
7037,ENSP410603
7038,ENSP468367
7039,ENSP379880
7040,ENSP318635
7041,ENSP465757
7042,ENSP227638
7043,ENSP342188
7044,ENSP367177
7045,ENSP254181
7046,ENSP282344
7047,ENSP262293
7048,ENSP360944
7049,ENSP247191
7050,ENSP264474
7051,ENSP482195
7052,ENSP385026
7053,ENSP353292
7054,ENSP378611
7055,ENSP377357
7056,ENSP375639
7057,ENSP386869
7058,ENSP364885
7059,ENSP256935
7060,ENSP399970
7061,ENSP466248
7062,ENSP356489
7063,ENSP452401
7064,ENSP271555
7065,ENSP252804
7066,ENSP341051
7067,ENSP226951
7068,ENSP341360
7069,ENSP282030
7070,ENSP419153
7071,ENSP292841
7072,ENSP376110
7073,ENSP321338
7074,ENSP308082
7075,ENSP265382
7076,ENSP307801
7077,ENSP359034
7078,ENSP383599
7079,ENSP305847
7080,ENSP413728
7081,ENSP466971
7082,ENSP405674
7083,ENSP366956
7084,ENSP362332
7085,ENSP380019
7086,ENSP419692
7087,ENSP246112
7088,ENSP247977
7089,ENSP296526
7090,ENSP287202
7091,ENSP284629
7092,ENSP330381
7093,ENSP261965
7094,ENSP344285
7095,ENSP376945
7096,ENSP319651
7097,ENSP245407
7098,ENSP272895
7099,ENSP357769
7100,ENSP361646
7101,ENSP245957
7102,ENSP286732
7103,ENSP370812
7104,ENSP285298
7105,ENSP387911
7106,ENSP470142
7107,ENSP483495
7108,ENSP385510
7109,ENSP288266
7110,ENSP385019
7111,ENSP288490
7112,ENSP408205
7113,ENSP388510
7114,ENSP353732
7115,ENSP358814
7116,ENSP418842
7117,ENSP406261
7118,ENSP265565
7119,ENSP370718
7120,ENSP422591
7121,ENSP452126
7122,ENSP350402
7123,ENSP424497
7124,ENSP349785
7125,ENSP321330
7126,ENSP441838
7127,ENSP322716
7128,ENSP226578
7129,ENSP369442
7130,ENSP324404
7131,ENSP255304
7132,ENSP484912
7133,ENSP343118
7134,ENSP364979
7135,ENSP485396
7136,ENSP316786
7137,ENSP270112
7138,ENSP262231
7139,ENSP453508
7140,ENSP240618
7141,ENSP313851
7142,ENSP428982
7143,ENSP220676
7144,ENSP309542
7145,ENSP325266
7146,ENSP416255
7147,ENSP354718
7148,ENSP318604
7149,ENSP354061
7150,ENSP359990
7151,ENSP315263
7152,ENSP253669
7153,ENSP337697
7154,ENSP382713
7155,ENSP435412
7156,ENSP377771
7157,ENSP356275
7158,ENSP354498
7159,ENSP332013
7160,ENSP254942
7161,ENSP305556
7162,ENSP364289
7163,ENSP252321
7164,ENSP400057
7165,ENSP157600
7166,ENSP355304
7167,ENSP261308
7168,ENSP365962
7169,ENSP268661
7170,ENSP261249
7171,ENSP382592
7172,ENSP335006
7173,ENSP340546
7174,ENSP420723
7175,ENSP381541
7176,ENSP364579
7177,ENSP230340
7178,ENSP336712
7179,ENSP355517
7180,ENSP415769
7181,ENSP347933
7182,ENSP362107
7183,ENSP244513
7184,ENSP303939
7185,ENSP220616
7186,ENSP364204
7187,ENSP171111
7188,ENSP362410
7189,ENSP295728
7190,ENSP364502
7191,ENSP348308
7192,ENSP367797
7193,ENSP352138
7194,ENSP353331
7195,ENSP363571
7196,ENSP219169
7197,ENSP378195
7198,ENSP469049
7199,ENSP245222
7200,ENSP243045
7201,ENSP477725
7202,ENSP355800
7203,ENSP348460
7204,ENSP264400
7205,ENSP296043
7206,ENSP438262
7207,ENSP262551
7208,ENSP362299
7209,ENSP355437
7210,ENSP418915
7211,ENSP338785
7212,ENSP338165
7213,ENSP348380
7214,ENSP357980
7215,ENSP290943
7216,ENSP432417
7217,ENSP332681
7218,ENSP231721
7219,ENSP285199
7220,ENSP382688
7221,ENSP406293
7222,ENSP308405
7223,ENSP306999
7224,ENSP367668
7225,ENSP377043
7226,ENSP384999
7227,ENSP326342
7228,ENSP384551
7229,ENSP319591
7230,ENSP323076
7231,ENSP379669
7232,ENSP416515
7233,ENSP407375
7234,ENSP359956
7235,ENSP364412
7236,ENSP331845
7237,ENSP355964
7238,ENSP341159
7239,ENSP460380
7240,ENSP362136
7241,ENSP360191
7242,ENSP357697
7243,ENSP236671
7244,ENSP258145
7245,ENSP397239
7246,ENSP481934
7247,ENSP468956
7248,ENSP203664
7249,ENSP333363
7250,ENSP357688
7251,ENSP438527
7252,ENSP207157
7253,ENSP465638
7254,ENSP296755
7255,ENSP350170
7256,ENSP318585
7257,ENSP457718
7258,ENSP346986
7259,ENSP366465
7260,ENSP333813
7261,ENSP251775
7262,ENSP256433
7263,ENSP417480
7264,ENSP409666
7265,ENSP359485
7266,ENSP369292
7267,ENSP298251
7268,ENSP479811
7269,ENSP351137
7270,ENSP295682
7271,ENSP449784
7272,ENSP225567
7273,ENSP327716
7274,ENSP271638
7275,ENSP397073
7276,ENSP301712
7277,ENSP358501
7278,ENSP180173
7279,ENSP358335
7280,ENSP448665
7281,ENSP406986
7282,ENSP324792
7283,ENSP333326
7284,ENSP365160
7285,ENSP463027
7286,ENSP437955
7287,ENSP370223
7288,ENSP354632
7289,ENSP370376
7290,ENSP439128
7291,ENSP263464
7292,ENSP307183
7293,ENSP354957
7294,ENSP343001
7295,ENSP313350
7296,ENSP361845
7297,ENSP281038
7298,ENSP266517
7299,ENSP315602
